url,zipper,too_long,sequins_prob,bra_prob,too_short,low_cut
https://www.renttherunway.com/shop/designers/alexis/red_leona_dress,0.011289891829498591,0.12907995310769596,0.0,0.026477414110476695,0.050236961096375744,0.0
https://www.renttherunway.com/shop/designers/allison_parris/cobalt_marilyn_gown,0.0,0.17746260355984025,0.0,0.42842529866289103,0.020011351110874587,1.0
https://www.renttherunway.com/shop/designers/badgley_mischka/award_winner_gown,0.008113761337081303,0.20643923391173133,0.2531803951698498,0.30135860808980297,0.08194629093065525,0.11125898962890292
https://www.renttherunway.com/shop/designers/badgley_mischka/curves_for_days_gown,0.013578904275240392,0.18353519462396284,0.0,0.2675217410480123,0.0737287524631601,0.0
https://www.renttherunway.com/shop/designers/badgley_mischka/evergreen_sequin_dress,0.0,0.011417695382575274,0.7095213260086454,0.051803385670160726,0.013315513112775316,0.0
https://www.renttherunway.com/shop/designers/badgley_mischka/fifth_avenue_showstopper_dress,0.19707901798444308,0.07412074626213336,0.3716573504347292,0.15598795861690173,0.04188571319441306,0.30884675526111094
https://www.renttherunway.com/shop/designers/badgley_mischka/forbidden_territory_gown,0.05601689481891678,0.1979291158217602,0.0,0.08425356301470541,0.18500153616660536,0.025782201750170226
https://www.renttherunway.com/shop/designers/badgley_mischka/garden_of_sequins_dress,0.14460969093131928,0.10934066146713388,0.16479057857887372,0.19166132730967128,0.0416227067024894,0.0937290195403769
https://www.renttherunway.com/shop/designers/badgley_mischka/glitz_gown,0.13551231808971337,0.2313816369601344,0.22370980856921432,0.20816658357780293,0.0419256203239542,0.37170204954965513
https://www.renttherunway.com/shop/designers/badgley_mischka/ivy_gown,0.10015140858186182,0.17586850559205286,0.3190064757428691,0.14577175901203654,0.06424242104038975,0.051972873755931764
https://www.renttherunway.com/shop/designers/badgley_mischka/louisa_gown,0.0,0.7181047189112073,0.0,0.2507698545316589,0.0,0.0
https://www.renttherunway.com/shop/designers/badgley_mischka/natasha_dress,0.05149050875077138,0.002126911548213338,1.0,0.16986956990910557,0.038324379796947375,0.32696832619848754
https://www.renttherunway.com/shop/designers/badgley_mischka/neutral_stripe_gown,0.010747230270652825,0.7547623748364367,0.0,0.19311227242206688,0.04352041637779413,0.06023324438363614
https://www.renttherunway.com/shop/designers/badgley_mischka/palais_du_louvre_gown,0.09833301341657175,0.3105631588376902,0.04756052732106368,0.08491053833014388,0.030985759464381223,0.0
https://www.renttherunway.com/shop/designers/badgley_mischka/red_sweetheart_off_shoulder_gown,0.0,0.7195445841112237,0.0,0.0,0.04491022604052234,0.121487393834891
https://www.renttherunway.com/shop/designers/badgley_mischka/ruby_red_gala_gown,0.31371278812251485,0.29233731290256026,0.00022181230988077607,0.24049769204014992,0.051669281510875034,0.016551471098773474
https://www.renttherunway.com/shop/designers/badgley_mischka/sequin_shamrock_dress,0.0,0.18190268508466517,0.6623938763021227,0.05890209010298947,0.008079345565292165,0.0
https://www.renttherunway.com/shop/designers/badgley_mischka/set_the_tone_gown,0.0,0.40319246956868465,0.0,0.3287261951364303,0.08789698385772399,0.0
https://www.renttherunway.com/shop/designers/badgley_mischka/shoreline_gown,0.015813880484118564,0.19007017825085892,0.0,0.1265074759766326,0.14383314428221883,0.0008462741762833501
https://www.renttherunway.com/shop/designers/bcbgmaxazria/rose_mist_sheath,0.0216735795352838,0.027858950099910774,0.79520907022515,0.018128359689624136,0.04702278537179788,0.0
https://www.renttherunway.com/shop/designers/catherine_deane/roslyn_sheath,0.0,0.0,0.0,0.0,0.0,0.0
https://www.renttherunway.com/shop/designers/catherine_deane/winona_gown,0.8449710396497623,0.32365313237500165,0.0,0.05961681313272591,0.015118062936803187,0.0
https://www.renttherunway.com/shop/designers/cut_25/hard_rock_sheath,0.0,0.0,0.0,0.10661812885402999,0.1480512864785356,0.0
https://www.renttherunway.com/shop/designers/cut_25/keep_him_guessing_gown,0.0,0.3162519963366115,0.0,0.4921684713533164,0.06580093564672287,0.0
https://www.renttherunway.com/shop/designers/diane_von_furstenberg/black_and_navy_shaelyn_wrap_dress,0.0,0.08643254313131828,0.0,0.0,0.08157682120024914,0.0
https://www.renttherunway.com/shop/designers/dress_the_population/white_carlene_dress,0.0,0.0019508103584579503,0.003270931957083152,0.0,0.3935205790486895,0.0
https://www.renttherunway.com/shop/designers/dsquared2/dorothy_dress,0.0,0.0,0.0,0.17658939662805237,0.0,0.0
https://www.renttherunway.com/shop/designers/elizabeth_and_james/black_mila_gown,0.0,0.0,0.0,0.0,0.0,0.0
https://www.renttherunway.com/shop/designers/elizabeth_and_james/bordeaux_charlie_dress,1.0,0.0,0.0,0.0,0.0,0.0
https://www.renttherunway.com/shop/designers/elizabeth_and_james/such_a_tease_dress,0.230915898428042,0.5674605881526489,0.0,0.04454662166797887,0.0240588421326457,0.08119105156709865
https://www.renttherunway.com/shop/designers/erin_erin_fetherston/black_devon_dress,0.29696607775865913,0.0,0.0,0.0,0.0,0.0
https://www.renttherunway.com/shop/designers/halston_heritage/crossed_dress,0.0,0.19500476845552178,0.0,0.4199317952663248,0.11147313893203449,0.1311141061704572
https://www.renttherunway.com/shop/designers/halston_heritage/noir_singapore_sensation_gown,0.14884049979472974,0.6588213215711699,0.0012752876544672677,0.05028608767675709,0.04665278361128706,0.02172033292127908
https://www.renttherunway.com/shop/designers/jay_godfrey/clear_view_gown,0.0,0.06170809106179053,0.0,0.8439501641246632,0.06273106262940875,0.18593575659454542
https://www.renttherunway.com/shop/designers/jill_jill_stuart/blue_ink_shoulder_dress,0.0,0.0,0.0,0.0,0.0,0.0
https://www.renttherunway.com/shop/designers/jill_jill_stuart/currant_red_ruffle_bell_dress,0.0,0.22048674220640335,0.0,0.0,0.10103230290424724,0.24093609900117216
https://www.renttherunway.com/shop/designers/jill_jill_stuart/sapphire_cape_shift_cocktail_dress,0.0,0.0,0.0,0.0,0.0,0.0
https://www.renttherunway.com/shop/designers/la_petite_robe_di_chiara_boni/black_luce_illusion_gown,0.0,0.0,0.0,0.0,0.0,0.0
https://www.renttherunway.com/shop/designers/la_petite_robe_di_chiara_boni/black_nasira_gown,0.0,0.27466101675776117,0.0,0.017529240362538733,0.18428653239528237,0.0
https://www.renttherunway.com/shop/designers/likely/blue_drigges_dress,0.0,0.0,0.0,0.7527904480385232,0.0,0.0
https://www.renttherunway.com/shop/designers/likely/cerulean_driggs_sheath,0.24511074246831654,0.0,0.0,0.14749542366982277,0.0,0.0
https://www.renttherunway.com/shop/designers/marchesa_notte/falling_roses_gown,0.0,0.28633017154619345,0.0,0.11486855369114754,0.002292542323370062,0.08970716566558656
https://www.renttherunway.com/shop/designers/marchesa_notte/fuchsia_embroidered_cocktail_dress,0.10128385021817933,0.0,0.3254695207383711,0.18122795450913046,0.0,0.0
https://www.renttherunway.com/shop/designers/mark__james_by_badgley_mischka/cheetah_crawl_dress,0.0795708589959405,0.06811446217000552,0.0,0.08073904845907746,0.00796494756468192,0.03320826834103269
https://www.renttherunway.com/shop/designers/mark__james_by_badgley_mischka/mini_sequin_pixie_dress,0.006470354465223853,0.13257276118178418,0.6534441383962368,0.02416220939104899,0.05327766298525088,0.0
https://www.renttherunway.com/shop/designers/ml_monique_lhuillier/back_down_dress,0.07482125662488882,0.019149403872754205,0.5863450731932246,0.2990642293556012,0.018902480154950413,0.135720149061455
https://www.renttherunway.com/shop/designers/ml_monique_lhuillier/black_regina_dress,0.9389199079190098,0.0,0.0,0.0,0.0,0.8695407786961417
https://www.renttherunway.com/shop/designers/ml_monique_lhuillier/cassidy_gown,0.0,0.0,0.0,0.15350359314623216,0.0,0.0
https://www.renttherunway.com/shop/designers/ml_monique_lhuillier/crimson_rose_gown,0.0,0.19953910381524917,0.0,0.13244736614625252,0.059691454770322165,0.17905177261924493
https://www.renttherunway.com/shop/designers/ml_monique_lhuillier/glitter_in_gold_gown,0.0,0.2881892646140825,0.0,0.21940840331617073,0.09573248159530923,0.0
https://www.renttherunway.com/shop/designers/ml_monique_lhuillier/royal_rose_sheath_dress,0.0,0.26528168021187376,0.0,0.0,0.0,0.0
https://www.renttherunway.com/shop/designers/ml_monique_lhuillier/silver_mikado_gown,0.0,0.06986599151404589,0.0,0.07850589410874158,0.06050322488137294,0.0
https://www.renttherunway.com/shop/designers/ml_monique_lhuillier/spiderweb_gown,0.0,0.12725037264122493,0.0,0.7564831649683326,0.020211292717773974,0.24499382478619983
https://www.renttherunway.com/shop/designers/ml_monique_lhuillier/zone_in_sheath,0.0,0.02238992748610379,0.0,0.0,0.023540383348059003,0.003248083267117289
https://www.renttherunway.com/shop/designers/nanette_lepore/lace_paramour_dress,0.15790838153848974,0.0,0.0,0.0,0.445141952817572,0.0
https://www.renttherunway.com/shop/designers/nha_khanh/amber_gown,0.036851329800348505,0.5650764297953766,0.0,0.1265574606475828,0.02083550290518728,0.002149533734655637
https://www.renttherunway.com/shop/designers/nha_khanh/blue_machi_dress,0.0,0.0,0.0,0.0,0.0,0.0
https://www.renttherunway.com/shop/designers/nha_khanh/tiffany_illusion_dress,0.0,0.0,0.0,0.0,0.0,0.0
https://www.renttherunway.com/shop/designers/nha_khanh/west_dress,0.028327800622750535,0.2616212082629476,0.0,0.09625712489952477,0.21813151335210543,0.058804184453026244
https://www.renttherunway.com/shop/designers/nicholas/black_knot_front_gown,0.0,0.29545344375787097,0.0,0.0,0.018394908477771,0.00801917002044257
https://www.renttherunway.com/shop/designers/nicole_miller/blossom_mesh_dress,0.15190061611097722,1.0,0.0,0.0,0.0,0.0
https://www.renttherunway.com/shop/designers/nicole_miller/blue_branches_jacquard_sheath,0.0,0.0,0.0,0.0,1.0,0.0
https://www.renttherunway.com/shop/designers/nicole_miller/blue_jasmine_dress,0.008018618754071085,0.0039011397391749397,0.0,1.0,0.015539629654909012,0.5197959571297694
https://www.renttherunway.com/shop/designers/nicole_miller/cobalt_embroidered_mesh_sheath,0.0,0.190141301726403,0.0,0.0,0.0,0.0
https://www.renttherunway.com/shop/designers/nicole_miller/red_tempted_by_you_gown,0.0,0.0,0.0,0.0,0.0,0.0
https://www.renttherunway.com/shop/designers/nicole_miller/sleek_mila_gown,0.048514264412245815,0.6517125071497282,0.0,0.23781473211738105,0.05659589130480358,0.12445416661489297
https://www.renttherunway.com/shop/designers/nicole_miller/tempted_by_you_gown,0.05619351799804193,0.17940742414992228,9.768878928522361e-05,0.2335077438280479,0.043911542916603645,0.12399886734037582
https://www.renttherunway.com/shop/designers/nicole_miller/vive_gown,0.06409791397875722,0.0,0.0,0.0,0.09075445808437958,0.0
https://www.renttherunway.com/shop/designers/parker/hanging_beads_dress,0.0,0.0,0.0,0.1802959818062665,0.0,0.006412020264090234
https://www.renttherunway.com/shop/designers/parker/red_rory_sheath,0.0,0.0022099826394474976,0.0,0.16460266544262034,0.0,0.19384179181456385
https://www.renttherunway.com/shop/designers/rvn/webbed_sheath,0.015952886606322096,0.0636251605571117,0.0,0.0,0.0038156130115322173,0.03972039340333019
https://www.renttherunway.com/shop/designers/shoshanna/english_breakfast_dress,0.0,0.0,0.0,0.0,0.0,0.0
https://www.renttherunway.com/shop/designers/shoshanna/lace_daria_dress,0.0,0.1364737753192625,0.0,0.38368034066871043,0.0663309091886847,0.0
https://www.renttherunway.com/shop/designers/slate__willow/blue_simonetta_gown,0.27444093705315886,0.0314998192968667,0.0,0.4176529028733946,0.031178691283694836,0.0
https://www.renttherunway.com/shop/designers/slate__willow/carlene_dress,0.0,0.12797146236057041,0.08514791939170804,0.2700955409966943,0.07023947135808266,0.020182567800902072
https://www.renttherunway.com/shop/designers/slate__willow/copper_fleur_shift,0.019654467410632273,0.019154815574509772,0.507598329337698,0.053938870293643526,0.15576543115937966,0.015599186061036004
https://www.renttherunway.com/shop/designers/slate__willow/fifi_dress,0.1774941847807404,0.07157691351343304,0.0,0.1920461799196314,0.15701175536127895,0.016149986378144708
https://www.renttherunway.com/shop/designers/slate__willow/gold_garland_paisley_dress,0.20692353956199191,0.9582937486779086,0.0,0.8585916004663497,0.03102210524999179,0.4602127090817038
https://www.renttherunway.com/shop/designers/slate__willow/hunter_green_petal_dress,0.0,0.0,0.0,0.0,0.0,0.0
https://www.renttherunway.com/shop/designers/slate__willow/mae_sequin_shift,0.03582334861503572,0.0030726417830674426,0.4650421189801581,0.03407514859471467,0.0635021695062372,0.05450706077738051
https://www.renttherunway.com/shop/designers/slate__willow/purple_lucie_dress,0.011122670043563234,0.013424061534882814,0.329183135444023,0.322463098752389,0.07180858581326646,0.33099168354954245
https://www.renttherunway.com/shop/designers/slate__willow/simonetta_gown,0.3114370272032698,0.22476091868406337,0.0,0.0,0.01106299470252338,0.0
https://www.renttherunway.com/shop/designers/solace_london/black_franklin_dress,0.1332226586416385,0.0,0.0,0.0,0.0,0.0
https://www.renttherunway.com/shop/designers/theia/black_matte_dress,0.0,0.1636870515817703,0.0,0.6862171290376395,0.04871586838935544,0.0054896201286628215
https://www.renttherunway.com/shop/designers/theia/deep_midnight_gown,0.0,0.21044703145023705,0.0005997193757203714,0.14260567536255808,0.026827581111940793,0.0
https://www.renttherunway.com/shop/designers/theia/edinburgh_gown,0.0,0.3439766952076685,0.0,0.20409880446767475,0.08957143401726055,0.008430598234844796
https://www.renttherunway.com/shop/designers/theia/graphic_gold_gown,0.0,0.04111696012638959,0.0,0.5164547005878556,0.0853882452667317,0.03786408202239604
https://www.renttherunway.com/shop/designers/theia/nailhead_dress,0.0,0.15739683859155218,0.0,0.0,0.015097876172435284,0.0
https://www.renttherunway.com/shop/designers/theia/poppy_off_shoulder_sheath,0.0,0.0,0.0,0.0,0.0,0.0
https://www.renttherunway.com/shop/designers/tracy_reese/fluttering_lace_sheath,0.0,0.0,0.0,0.0,0.5069490879568163,0.0
